geocode,slug_tentado,http_status,slug_final
3137601,LAGOA_SANTA,200,LAGOA_SANTA
3137700,LAJINHA,200,LAJINHA
3137809,LAMBARI,200,LAMBARI
3137908,LAMIM,200,LAMIM
3138005,LARANJAL,200,LARANJAL
3138104,LASSANCE,200,LASSANCE
3138203,LAVRAS,200,LAVRAS
3138302,LEANDRO_FERREIRA,200,LEANDRO_FERREIRA
3138351,LEME_DO_PRADO,200,LEME_DO_PRADO
3138401,LEOPOLDINA,200,LEOPOLDINA
3138500,LIBERDADE,200,LIBERDADE
3138609,LIMA_DUARTE,200,LIMA_DUARTE
3138625,LIMEIRA_DO_OESTE,200,LIMEIRA_DO_OESTE
3138658,LONTRA,200,LONTRA
3138674,LUISBURGO,200,LUISBURGO
3138682,LUISLANDIA,200,LUISLANDIA
3138708,LUMINARIAS,200,LUMINARIAS
3138807,LUZ,200,LUZ
3138906,MACHACALIS,200,MACHACALIS
3139003,MACHADO,200,MACHADO
3139102,MADRE_DE_DEUS_DE_MINAS,200,MADRE_DE_DEUS_DE_MINAS
3139201,MALACACHETA,200,MALACACHETA
3139250,MAMONAS,200,MAMONAS
3139300,MANGA,200,MANGA
3139409,MANHUACU,200,MANHUACU
3139508,MANHUMIRIM,200,MANHUMIRIM
3139607,MANTENA,200,MANTENA
3139706,MARAVILHAS,200,MARAVILHAS
3139805,MAR_DE_ESPANHA,200,MAR_DE_ESPANHA
3139904,MARIA_DA_FE,200,MARIA_DA_FE
3140001,MARIANA,200,MARIANA
3140100,MARILAC,200,MARILAC
3140159,MARIO_CAMPOS,200,MARIO_CAMPOS
3140209,MARIPA_DE_MINAS,200,MARIPA_DE_MINAS
3140308,MARLIERIA,200,MARLIERIA
3140407,MARMELOPOLIS,200,MARMELOPOLIS
3140506,MARTINHO_CAMPOS,200,MARTINHO_CAMPOS
3140530,MARTINS_SOARES,200,MARTINS_SOARES
3140555,MATA_VERDE,200,MATA_VERDE
3140605,MATERLANDIA,200,MATERLANDIA
3140704,MATEUS_LEME,200,MATEUS_LEME
3140803,MATIAS_BARBOSA,200,MATIAS_BARBOSA
3140852,MATIAS_CARDOSO,200,MATIAS_CARDOSO
3140902,MATIPO,200,MATIPO
3141009,MATO_VERDE,200,MATO_VERDE
3141108,MATOZINHOS,200,MATOZINHOS
3141207,MATUTINA,200,MATUTINA
3141306,MEDEIROS,200,MEDEIROS
3141405,MEDINA,200,MEDINA
3141504,MENDES_PIMENTEL,200,MENDES_PIMENTEL
3141603,MERCES,200,MERCES
3141702,MESQUITA,200,MESQUITA
3141801,MINAS_NOVAS,200,MINAS_NOVAS
3141900,MINDURI,200,MINDURI
3142007,MIRABELA,200,MIRABELA
3142106,MIRADOURO,200,MIRADOURO
3142205,MIRAI,200,MIRAI
3142254,MIRAVANIA,200,MIRAVANIA
3142304,MOEDA,200,MOEDA
3142403,MOEMA,200,MOEMA
3142502,MONJOLOS,200,MONJOLOS
3142601,MONSENHOR_PAULO,200,MONSENHOR_PAULO
3142700,MONTALVANIA,200,MONTALVANIA
3142809,MONTE_ALEGRE_DE_MINAS,200,MONTE_ALEGRE_DE_MINAS
3142908,MONTE_AZUL,200,MONTE_AZUL
3143005,MONTE_BELO,200,MONTE_BELO
3143104,MONTE_CARMELO,200,MONTE_CARMELO
3143153,MONTE_FORMOSO,200,MONTE_FORMOSO
3143203,MONTE_SANTO_DE_MINAS,200,MONTE_SANTO_DE_MINAS
3143302,MONTES_CLAROS,200,MONTES_CLAROS
3143401,MONTE_SIAO,200,MONTE_SIAO
3143450,MONTEZUMA,200,MONTEZUMA
3143500,MORADA_NOVA_DE_MINAS,200,MORADA_NOVA_DE_MINAS
3143609,MORRO_DA_GARCA,200,MORRO_DA_GARCA
3143708,MORRO_DO_PILAR,200,MORRO_DO_PILAR
3143807,MUNHOZ,200,MUNHOZ
3143906,MURIAE,200,MURIAE
3144003,MUTUM,200,MUTUM
3144102,MUZAMBINHO,200,MUZAMBINHO
3144201,NACIP_RAYDAN,200,NACIP_RAYDAN
3144300,NANUQUE,200,NANUQUE
3144359,NAQUE,200,NAQUE
3144375,NATALANDIA,200,NATALANDIA
3144409,NATERCIA,200,NATERCIA
3144508,NAZARENO,200,NAZARENO
3144607,NEPOMUCENO,200,NEPOMUCENO
3144656,NINHEIRA,200,NINHEIRA
3144672,NOVA_BELEM,200,NOVA_BELEM
3144706,NOVA_ERA,200,NOVA_ERA
3144805,NOVA_LIMA,200,NOVA_LIMA
3144904,NOVA_MODICA,200,NOVA_MODICA
3145000,NOVA_PONTE,200,NOVA_PONTE
3145059,NOVA_PORTEIRINHA,200,NOVA_PORTEIRINHA
3145109,NOVA_RESENDE,200,NOVA_RESENDE
3145208,NOVA_SERRANA,200,NOVA_SERRANA
3145307,NOVO_CRUZEIRO,200,NOVO_CRUZEIRO
3145356,NOVO_ORIENTE_DE_MINAS,200,NOVO_ORIENTE_DE_MINAS
3145372,NOVORIZONTE,200,NOVORIZONTE
3145406,OLARIA,200,OLARIA
3145455,OLHOS_DAGUA,200,OLHOS_DAGUA
3145505,OLIMPIO_NORONHA,200,OLIMPIO_NORONHA
3145604,OLIVEIRA,200,OLIVEIRA
3145703,OLIVEIRA_FORTES,200,OLIVEIRA_FORTES
3145802,ONCA_DE_PITANGUI,200,ONCA_DE_PITANGUI
3145851,ORATORIOS,200,ORATORIOS
3145877,ORIZANIA,200,ORIZANIA
3145901,OURO_BRANCO_3,200,OURO_BRANCO
3146008,OURO_FINO,200,OURO_FINO
3146107,OURO_PRETO,200,OURO_PRETO
3146206,OURO_VERDE_DE_MINAS,200,OURO_VERDE_DE_MINAS
3146255,PADRE_CARVALHO,200,PADRE_CARVALHO
3146305,PADRE_PARAISO,200,PADRE_PARAISO
3146404,PAINEIRAS,200,PAINEIRAS
3146503,PAINS,200,PAINS
3146552,PAI_PEDRO,200,PAI_PEDRO
3146602,PAIVA,200,PAIVA
3146701,PALMA,200,PALMA
3146750,PALMOPOLIS,200,PALMOPOLIS
3146909,PAPAGAIOS,200,PAPAGAIOS
3147006,PARACATU,200,PARACATU
3147105,PARA_DE_MINAS,200,PARA_DE_MINAS
3147204,PARAGUACU,200,PARAGUACU
3147303,PARAISOPOLIS,200,PARAISOPOLIS
3147402,PARAOPEBA,200,PARAOPEBA
3147501,PASSABEM,200,PASSABEM
3147600,PASSA_QUATRO,200,PASSA_QUATRO
3147709,PASSA_TEMPO,200,PASSA_TEMPO
3147808,PASSA_VINTE,200,PASSA_VINTE
3147907,PASSOS,200,PASSOS
3147956,PATIS,200,PATIS
3148004,PATOS_DE_MINAS,200,PATOS_DE_MINAS
3148103,PATROCINIO,200,PATROCINIO
3148202,PATROCINIO_DO_MURIAE,200,PATROCINIO_DO_MURIAE
3148301,PAULA_CANDIDO,200,PAULA_CANDIDO
3148400,PAULISTAS,200,PAULISTAS
3148509,PAVAO,200,PAVAO
3148608,PECANHA,200,PECANHA
3148707,PEDRA_AZUL,200,PEDRA_AZUL
3148756,PEDRA_BONITA,200,PEDRA_BONITA
3148806,PEDRA_DO_ANTA,200,PEDRA_DO_ANTA
3148905,PEDRA_DO_INDAIA,200,PEDRA_DO_INDAIA
3149002,PEDRA_DOURADA,200,PEDRA_DOURADA
3149101,PEDRALVA,200,PEDRALVA
3149150,PEDRAS_DE_MARIA_DA_CRUZ,200,PEDRAS_DE_MARIA_DA_CRUZ
3149200,PEDRINOPOLIS,200,PEDRINOPOLIS
3149309,PEDRO_LEOPOLDO,200,PEDRO_LEOPOLDO
3149408,PEDRO_TEIXEIRA,200,PEDRO_TEIXEIRA
3149507,PEQUERI,200,PEQUERI
3149606,PEQUI,200,PEQUI
3149705,PERDIGAO,200,PERDIGAO
3149804,PERDIZES,200,PERDIZES
3149903,PERDOES,200,PERDOES
3149952,PERIQUITO,200,PERIQUITO
3150000,PESCADOR,200,PESCADOR
3150109,PIAU,200,PIAU
3150158,PIEDADE_DE_CARATINGA,200,PIEDADE_DE_CARATINGA
3150208,PIEDADE_DE_PONTE_NOVA,200,PIEDADE_DE_PONTE_NOVA
3150307,PIEDADE_DO_RIO_GRANDE,200,PIEDADE_DO_RIO_GRANDE
3150406,PIEDADE_DOS_GERAIS,200,PIEDADE_DOS_GERAIS
3150505,PIMENTA,200,PIMENTA
3150539,PINGO_DAGUA,200,PINGO_DAGUA
3150570,PINTOPOLIS,200,PINTOPOLIS
3150604,PIRACEMA,200,PIRACEMA
3150703,PIRAJUBA,200,PIRAJUBA
3150802,PIRANGA,200,PIRANGA
3150901,PIRANGUCU,200,PIRANGUCU
3151008,PIRANGUINHO,200,PIRANGUINHO
3151107,PIRAPETINGA,200,PIRAPETINGA
3151206,PIRAPORA,200,PIRAPORA
3151305,PIRAUBA,200,PIRAUBA
3151404,PITANGUI,200,PITANGUI
3151503,PIUMHI,200,PIUMHI
3151602,PLANURA,200,PLANURA
3151701,POCO_FUNDO,200,POCO_FUNDO
3151800,POCOS_DE_CALDAS,200,POCOS_DE_CALDAS
3151909,POCRANE,200,POCRANE
3152006,POMPEU,200,POMPEU
3152105,PONTE_NOVA,200,PONTE_NOVA
3152131,PONTO_CHIQUE,200,PONTO_CHIQUE
3152170,PONTO_DOS_VOLANTES,200,PONTO_DOS_VOLANTES
3152204,PORTEIRINHA,200,PORTEIRINHA
3152303,PORTO_FIRME,200,PORTO_FIRME
3152402,POTE,200,POTE
3152501,POUSO_ALEGRE,200,POUSO_ALEGRE
3152600,POUSO_ALTO,200,POUSO_ALTO
3152709,PRADOS,200,PRADOS
3152808,PRATA_2,200,PRATA
3152907,PRATAPOLIS,200,PRATAPOLIS
3153004,PRATINHA,200,PRATINHA
3153103,PRESIDENTE_BERNARDES,200,PRESIDENTE_BERNARDES
3153202,PRESIDENTE_JUSCELINO_2,200,PRESIDENTE_JUSCELINO
3153301,PRESIDENTE_KUBITSCHEK,200,PRESIDENTE_KUBITSCHEK
3153400,PRESIDENTE_OLEGARIO,200,PRESIDENTE_OLEGARIO
3153509,ALTO_JEQUITIBA,200,ALTO_JEQUITIBA
3153608,PRUDENTE_DE_MORAIS,200,PRUDENTE_DE_MORAIS
3153707,QUARTEL_GERAL,200,QUARTEL_GERAL
3153806,QUELUZITO,200,QUELUZITO
3153905,RAPOSOS,200,RAPOSOS
3154002,RAUL_SOARES,200,RAUL_SOARES
3154101,RECREIO,200,RECREIO
3154150,REDUTO,200,REDUTO
3154200,RESENDE_COSTA,200,RESENDE_COSTA
3154309,RESPLENDOR,200,RESPLENDOR
3154408,RESSAQUINHA,200,RESSAQUINHA
3154457,RIACHINHO_2,200,RIACHINHO
3154507,RIACHO_DOS_MACHADOS,200,RIACHO_DOS_MACHADOS
3154606,RIBEIRAO_DAS_NEVES,200,RIBEIRAO_DAS_NEVES
3154705,RIBEIRAO_VERMELHO,200,RIBEIRAO_VERMELHO
3154804,RIO_ACIMA,200,RIO_ACIMA
3154903,RIO_CASCA,200,RIO_CASCA
3155009,RIO_DOCE,200,RIO_DOCE
3155108,RIO_DO_PRADO,200,RIO_DO_PRADO
3155207,RIO_ESPERA,200,RIO_ESPERA
3155306,RIO_MANSO,200,RIO_MANSO
3155405,RIO_NOVO,200,RIO_NOVO
3155504,RIO_PARANAIBA,200,RIO_PARANAIBA
3155603,RIO_PARDO_DE_MINAS,200,RIO_PARDO_DE_MINAS
3155702,RIO_PIRACICABA,200,RIO_PIRACICABA
3155801,RIO_POMBA,200,RIO_POMBA
3155900,RIO_PRETO,200,RIO_PRETO
3156007,RIO_VERMELHO,200,RIO_VERMELHO
3156106,RITAPOLIS,200,RITAPOLIS
3156205,ROCHEDO_DE_MINAS,200,ROCHEDO_DE_MINAS
3156304,RODEIRO,200,RODEIRO
3156403,ROMARIA,200,ROMARIA
3156452,ROSARIO_DA_LIMEIRA,200,ROSARIO_DA_LIMEIRA
3156502,RUBELITA,200,RUBELITA
3156601,RUBIM,200,RUBIM
3156700,SABARA,200,SABARA
3156809,SABINOPOLIS,200,SABINOPOLIS
3156908,SACRAMENTO,200,SACRAMENTO
3157005,SALINAS,200,SALINAS
3157104,SALTO_DA_DIVISA,200,SALTO_DA_DIVISA
3157203,SANTA_BARBARA_2,200,SANTA_BARBARA
3157252,SANTA_BARBARA_DO_LESTE,200,SANTA_BARBARA_DO_LESTE
3157278,SANTA_BARBARA_DO_MONTE_VERDE,200,SANTA_BARBARA_DO_MONTE_VERDE
3157302,SANTA_BARBARA_DO_TUGURIO,200,SANTA_BARBARA_DO_TUGURIO
3157336,SANTA_CRUZ_DE_MINAS,200,SANTA_CRUZ_DE_MINAS
3157377,SANTA_CRUZ_DE_SALINAS,200,SANTA_CRUZ_DE_SALINAS
3157401,SANTA_CRUZ_DO_ESCALVADO,200,SANTA_CRUZ_DO_ESCALVADO
3157500,SANTA_EFIGENIA_DE_MINAS,200,SANTA_EFIGENIA_DE_MINAS
3157609,SANTA_FE_DE_MINAS,200,SANTA_FE_DE_MINAS
3157658,SANTA_HELENA_DE_MINAS,200,SANTA_HELENA_DE_MINAS
3157708,SANTA_JULIANA,200,SANTA_JULIANA
3157807,SANTA_LUZIA_4,200,SANTA_LUZIA
3157906,SANTA_MARGARIDA,200,SANTA_MARGARIDA
3158003,SANTA_MARIA_DE_ITABIRA,200,SANTA_MARIA_DE_ITABIRA
3158102,SANTA_MARIA_DO_SALTO,200,SANTA_MARIA_DO_SALTO
3158201,SANTA_MARIA_DO_SUACUI,200,SANTA_MARIA_DO_SUACUI
3158300,SANTANA_DA_VARGEM,200,SANTANA_DA_VARGEM
3158409,SANTANA_DE_CATAGUASES,200,SANTANA_DE_CATAGUASES
3158508,SANTANA_DE_PIRAPAMA,200,SANTANA_DE_PIRAPAMA
3158607,SANTANA_DO_DESERTO,200,SANTANA_DO_DESERTO
3158706,SANTANA_DO_GARAMBEU,200,SANTANA_DO_GARAMBEU
3158805,SANTANA_DO_JACARE,200,SANTANA_DO_JACARE
3158904,SANTANA_DO_MANHUACU,200,SANTANA_DO_MANHUACU
3158953,SANTANA_DO_PARAISO,200,SANTANA_DO_PARAISO
3159001,SANTANA_DO_RIACHO,200,SANTANA_DO_RIACHO
3159100,SANTANA_DOS_MONTES,200,SANTANA_DOS_MONTES
3159209,SANTA_RITA_DE_CALDAS,200,SANTA_RITA_DE_CALDAS
3159308,SANTA_RITA_DE_JACUTINGA,200,SANTA_RITA_DE_JACUTINGA
3159357,SANTA_RITA_DE_MINAS,200,SANTA_RITA_DE_MINAS
3159407,SANTA_RITA_DE_IBITIPOCA,200,SANTA_RITA_DE_IBITIPOCA
3159506,SANTA_RITA_DO_ITUETO,200,SANTA_RITA_DO_ITUETO
3159605,SANTA_RITA_DO_SAPUCAI,200,SANTA_RITA_DO_SAPUCAI
3159704,SANTA_ROSA_DA_SERRA,200,SANTA_ROSA_DA_SERRA
3159803,SANTA_VITORIA,200,SANTA_VITORIA
3159902,SANTO_ANTONIO_DO_AMPARO,200,SANTO_ANTONIO_DO_AMPARO
3160009,SANTO_ANTONIO_DO_AVENTUREIRO,200,SANTO_ANTONIO_DO_AVENTUREIRO
3160108,SANTO_ANTONIO_DO_GRAMA,200,SANTO_ANTONIO_DO_GRAMA
3160207,SANTO_ANTONIO_DO_ITAMBE,200,SANTO_ANTONIO_DO_ITAMBE
3160306,SANTO_ANTONIO_DO_JACINTO,200,SANTO_ANTONIO_DO_JACINTO
3160405,SANTO_ANTONIO_DO_MONTE,200,SANTO_ANTONIO_DO_MONTE
3160454,SANTO_ANTONIO_DO_RETIRO,200,SANTO_ANTONIO_DO_RETIRO
3160504,SANTO_ANTONIO_DO_RIO_ABAIXO,200,SANTO_ANTONIO_DO_RIO_ABAIXO
3160603,SANTO_HIPOLITO,200,SANTO_HIPOLITO
3160702,SANTOS_DUMONT,200,SANTOS_DUMONT
3160801,SAO_BENTO_ABADE,200,SAO_BENTO_ABADE
3160900,SAO_BRAS_DO_SUACUI,200,SAO_BRAS_DO_SUACUI
3160959,SAO_DOMINGOS_DAS_DORES,200,SAO_DOMINGOS_DAS_DORES
3161007,SAO_DOMINGOS_DO_PRATA,200,SAO_DOMINGOS_DO_PRATA
3161056,SAO_FELIX_DE_MINAS,200,SAO_FELIX_DE_MINAS
3161106,SAO_FRANCISCO_3,200,SAO_FRANCISCO
3161205,SAO_FRANCISCO_DE_PAULA,200,SAO_FRANCISCO_DE_PAULA
3161304,SAO_FRANCISCO_DE_SALES,200,SAO_FRANCISCO_DE_SALES
3161403,SAO_FRANCISCO_DO_GLORIA,200,SAO_FRANCISCO_DO_GLORIA
3161502,SAO_GERALDO,200,SAO_GERALDO
3161601,SAO_GERALDO_DA_PIEDADE,200,SAO_GERALDO_DA_PIEDADE
3161650,SAO_GERALDO_DO_BAIXIO,200,SAO_GERALDO_DO_BAIXIO
3161700,SAO_GONCALO_DO_ABAETE,200,SAO_GONCALO_DO_ABAETE
3161809,SAO_GONCALO_DO_PARA,200,SAO_GONCALO_DO_PARA
3161908,SAO_GONCALO_DO_RIO_ABAIXO,200,SAO_GONCALO_DO_RIO_ABAIXO
3162005,SAO_GONCALO_DO_SAPUCAI,200,SAO_GONCALO_DO_SAPUCAI
3162104,SAO_GOTARDO,200,SAO_GOTARDO
3162203,SAO_JOAO_BATISTA_DO_GLORIA,200,SAO_JOAO_BATISTA_DO_GLORIA
3162252,SAO_JOAO_DA_LAGOA,200,SAO_JOAO_DA_LAGOA
3162302,SAO_JOAO_DA_MATA,200,SAO_JOAO_DA_MATA
3162401,SAO_JOAO_DA_PONTE,200,SAO_JOAO_DA_PONTE
3162450,SAO_JOAO_DAS_MISSOES,200,SAO_JOAO_DAS_MISSOES
3162500,SAO_JOAO_DEL_REI,200,SAO_JOAO_DEL_REI
3162559,SAO_JOAO_DO_MANHUACU,200,SAO_JOAO_DO_MANHUACU
3162575,SAO_JOAO_DO_MANTENINHA,200,SAO_JOAO_DO_MANTENINHA
3162609,SAO_JOAO_DO_ORIENTE,200,SAO_JOAO_DO_ORIENTE
3162658,SAO_JOAO_DO_PACUI,200,SAO_JOAO_DO_PACUI
3162708,SAO_JOAO_DO_PARAISO_2,200,SAO_JOAO_DO_PARAISO
3162807,SAO_JOAO_EVANGELISTA,200,SAO_JOAO_EVANGELISTA
3162906,SAO_JOAO_NEPOMUCENO,200,SAO_JOAO_NEPOMUCENO
3162922,SAO_JOAQUIM_DE_BICAS,200,SAO_JOAQUIM_DE_BICAS
3162948,SAO_JOSE_DA_BARRA,200,SAO_JOSE_DA_BARRA
3162955,SAO_JOSE_DA_LAPA,200,SAO_JOSE_DA_LAPA
3163003,SAO_JOSE_DA_SAFIRA,200,SAO_JOSE_DA_SAFIRA
3163102,SAO_JOSE_DA_VARGINHA,200,SAO_JOSE_DA_VARGINHA
3163201,SAO_JOSE_DO_ALEGRE,200,SAO_JOSE_DO_ALEGRE
3163300,SAO_JOSE_DO_DIVINO,200,SAO_JOSE_DO_DIVINO
3163409,SAO_JOSE_DO_GOIABAL,200,SAO_JOSE_DO_GOIABAL
3163508,SAO_JOSE_DO_JACURI,200,SAO_JOSE_DO_JACURI
3163607,SAO_JOSE_DO_MANTIMENTO,200,SAO_JOSE_DO_MANTIMENTO
3163706,SAO_LOURENCO,200,SAO_LOURENCO
3163805,SAO_MIGUEL_DO_ANTA,200,SAO_MIGUEL_DO_ANTA
3163904,SAO_PEDRO_DA_UNIAO,200,SAO_PEDRO_DA_UNIAO
3164001,SAO_PEDRO_DOS_FERROS,200,SAO_PEDRO_DOS_FERROS
3164100,SAO_PEDRO_DO_SUACUI,200,SAO_PEDRO_DO_SUACUI
3164209,SAO_ROMAO,200,SAO_ROMAO
3164308,SAO_ROQUE_DE_MINAS,200,SAO_ROQUE_DE_MINAS
3164407,SAO_SEBASTIAO_DA_BELA_VISTA,200,SAO_SEBASTIAO_DA_BELA_VISTA
3164431,SAO_SEBASTIAO_DA_VARGEM_ALEGRE,200,SAO_SEBASTIAO_DA_VARGEM_ALEGRE
3164472,SAO_SEBASTIAO_DO_ANTA,200,SAO_SEBASTIAO_DO_ANTA
3164506,SAO_SEBASTIAO_DO_MARANHAO,200,SAO_SEBASTIAO_DO_MARANHAO
3164605,SAO_SEBASTIAO_DO_OESTE,200,SAO_SEBASTIAO_DO_OESTE
3164704,SAO_SEBASTIAO_DO_PARAISO,200,SAO_SEBASTIAO_DO_PARAISO
3164803,SAO_SEBASTIAO_DO_RIO_PRETO,200,SAO_SEBASTIAO_DO_RIO_PRETO
3164902,SAO_SEBASTIAO_DO_RIO_VERDE,200,SAO_SEBASTIAO_DO_RIO_VERDE
3165008,SAO_TIAGO,200,SAO_TIAGO
3165107,SAO_TOMAS_DE_AQUINO,200,SAO_TOMAS_DE_AQUINO
3165206,SAO_THOME_DAS_LETRAS,200,SAO_THOME_DAS_LETRAS
3165305,SAO_VICENTE_DE_MINAS,200,SAO_VICENTE_DE_MINAS
3165404,SAPUCAI_MIRIM,200,SAPUCAI_MIRIM
3165503,SARDOA,200,SARDOA
3165537,SARZEDO,200,SARZEDO
3165552,SETUBINHA,200,SETUBINHA
3165560,SEM_PEIXE,200,SEM_PEIXE
3165578,SENADOR_AMARAL,200,SENADOR_AMARAL
3165602,SENADOR_CORTES,200,SENADOR_CORTES
3165701,SENADOR_FIRMINO,200,SENADOR_FIRMINO
3165800,SENADOR_JOSE_BENTO,200,SENADOR_JOSE_BENTO
3165909,SENADOR_MODESTINO_GONCALVES,200,SENADOR_MODESTINO_GONCALVES
3166006,SENHORA_DE_OLIVEIRA,200,SENHORA_DE_OLIVEIRA
3166105,SENHORA_DO_PORTO,200,SENHORA_DO_PORTO
3166204,SENHORA_DOS_REMEDIOS,200,SENHORA_DOS_REMEDIOS
3166303,SERICITA,200,SERICITA
3166402,SERITINGA,200,SERITINGA
3166501,SERRA_AZUL_DE_MINAS,200,SERRA_AZUL_DE_MINAS
3166600,SERRA_DA_SAUDADE,200,SERRA_DA_SAUDADE
3166709,SERRA_DOS_AIMORES,200,SERRA_DOS_AIMORES
3166808,SERRA_DO_SALITRE,200,SERRA_DO_SALITRE
3166907,SERRANIA,200,SERRANIA
3166956,SERRANOPOLIS_DE_MINAS,200,SERRANOPOLIS_DE_MINAS
3167004,SERRANOS,200,SERRANOS
3167103,SERRO,200,SERRO
3167202,SETE_LAGOAS,200,SETE_LAGOAS
3167301,SILVEIRANIA,200,SILVEIRANIA
3167400,SILVIANOPOLIS,200,SILVIANOPOLIS
3167509,SIMAO_PEREIRA,200,SIMAO_PEREIRA
3167608,SIMONESIA,200,SIMONESIA
3167707,SOBRALIA,200,SOBRALIA
3167806,SOLEDADE_DE_MINAS,200,SOLEDADE_DE_MINAS
3167905,TABULEIRO,200,TABULEIRO
3168002,TAIOBEIRAS,200,TAIOBEIRAS
3168051,TAPARUBA,200,TAPARUBA
3168101,TAPIRA,200,TAPIRA
3168200,TAPIRAI,200,TAPIRAI
3168309,TAQUARACU_DE_MINAS,200,TAQUARACU_DE_MINAS
3168408,TARUMIRIM,200,TARUMIRIM
3168507,TEIXEIRAS,200,TEIXEIRAS
3168606,TEOFILO_OTONI,200,TEOFILO_OTONI
3168705,TIMOTEO,200,TIMOTEO
3168804,TIRADENTES,200,TIRADENTES
3168903,TIROS,200,TIROS
3169000,TOCANTINS,200,TOCANTINS
3169059,TOCOS_DO_MOJI,200,TOCOS_DO_MOJI
3169109,TOLEDO,200,TOLEDO
3169208,TOMBOS,200,TOMBOS
3169307,TRES_CORACOES,200,TRES_CORACOES
3169356,TRES_MARIAS,200,TRES_MARIAS
3169406,TRES_PONTAS,200,TRES_PONTAS
3169505,TUMIRITINGA,200,TUMIRITINGA
3169604,TUPACIGUARA,200,TUPACIGUARA
3169703,TURMALINA,200,TURMALINA
3169802,TURVOLANDIA,200,TURVOLANDIA
3169901,UBA,200,UBA
3170008,UBAI,200,UBAI
3170057,UBAPORANGA,200,UBAPORANGA
3170107,UBERABA,200,UBERABA
3170206,UBERLANDIA,200,UBERLANDIA
3170305,UMBURATIBA,200,UMBURATIBA
3170404,UNAI,200,UNAI
3170438,UNIAO_DE_MINAS,200,UNIAO_DE_MINAS
3170479,URUANA_DE_MINAS,200,URUANA_DE_MINAS
3170503,URUCANIA,200,URUCANIA
3170529,URUCUIA,200,URUCUIA
3170578,VARGEM_ALEGRE,200,VARGEM_ALEGRE
3170602,VARGEM_BONITA,200,VARGEM_BONITA
3170651,VARGEM_GRANDE_DO_RIO_PARDO,200,VARGEM_GRANDE_DO_RIO_PARDO
3170701,VARGINHA,200,VARGINHA
3170750,VARJAO_DE_MINAS,200,VARJAO_DE_MINAS
3170800,VARZEA_DA_PALMA,200,VARZEA_DA_PALMA
3170909,VARZELANDIA,200,VARZELANDIA
3171006,VAZANTE,200,VAZANTE
3171030,VERDELANDIA,200,VERDELANDIA
3171071,VEREDINHA,200,VEREDINHA
3171105,VERISSIMO,200,VERISSIMO
3171154,VERMELHO_NOVO,200,VERMELHO_NOVO
3171204,VESPASIANO,200,VESPASIANO
3171303,VICOSA_3,200,VICOSA
3171402,VIEIRAS,200,VIEIRAS
3171501,MATHIAS_LOBATO,200,MATHIAS_LOBATO
3171600,VIRGEM_DA_LAPA,200,VIRGEM_DA_LAPA
3171709,VIRGINIA,200,VIRGINIA
3171808,VIRGINOPOLIS,200,VIRGINOPOLIS
3171907,VIRGOLANDIA,200,VIRGOLANDIA
3172004,VISCONDE_DO_RIO_BRANCO,200,VISCONDE_DO_RIO_BRANCO
3172103,VOLTA_GRANDE,200,VOLTA_GRANDE
3172202,WENCESLAU_BRAZ,200,WENCESLAU_BRAZ
3200102,AFONSO_CLAUDIO,200,AFONSO_CLAUDIO
3200136,AGUIA_BRANCA,200,AGUIA_BRANCA
3200169,AGUA_DOCE_DO_NORTE,200,AGUA_DOCE_DO_NORTE
3200201,ALEGRE,200,ALEGRE
3200300,ALFREDO_CHAVES,200,ALFREDO_CHAVES
3200359,ALTO_RIO_NOVO,200,ALTO_RIO_NOVO
3200409,ANCHIETA,200,ANCHIETA
3200508,APIACA,200,APIACA
3200607,ARACRUZ,200,ARACRUZ
3200706,ATILIO_VIVACQUA,200,ATILIO_VIVACQUA
3200805,BAIXO_GUANDU,200,BAIXO_GUANDU
3200904,BARRA_DE_SAO_FRANCISCO,200,BARRA_DE_SAO_FRANCISCO
3201001,BOA_ESPERANCA_2,200,BOA_ESPERANCA
3201100,BOM_JESUS_DO_NORTE,200,BOM_JESUS_DO_NORTE
3201159,BREJETUBA,200,BREJETUBA
3201209,CACHOEIRO_DE_ITAPEMIRIM,200,CACHOEIRO_DE_ITAPEMIRIM
3201308,CARIACICA,200,CARIACICA
3201407,CASTELO,200,CASTELO
3201506,COLATINA,200,COLATINA
3201605,CONCEICAO_DA_BARRA,200,CONCEICAO_DA_BARRA
3201704,CONCEICAO_DO_CASTELO,200,CONCEICAO_DO_CASTELO
3201803,DIVINO_DE_SAO_LOURENCO,200,DIVINO_DE_SAO_LOURENCO
3201902,DOMINGOS_MARTINS,200,DOMINGOS_MARTINS
3202009,DORES_DO_RIO_PRETO,200,DORES_DO_RIO_PRETO
3202108,ECOPORANGA,200,ECOPORANGA
3202207,FUNDAO,200,FUNDAO
3202256,GOVERNADOR_LINDENBERG,200,GOVERNADOR_LINDENBERG
3202306,GUACUI,200,GUACUI
3202405,GUARAPARI,200,GUARAPARI
3202454,IBATIBA,200,IBATIBA
3202504,IBIRACU,200,IBIRACU
3202553,IBITIRAMA,200,IBITIRAMA
3202603,ICONHA,200,ICONHA
3202652,IRUPI,200,IRUPI
3202702,ITAGUACU,200,ITAGUACU
3202801,ITAPEMIRIM,200,ITAPEMIRIM
3202900,ITARANA,200,ITARANA
3203007,IUNA,200,IUNA
3203056,JAGUARE,200,JAGUARE
3203106,JERONIMO_MONTEIRO,200,JERONIMO_MONTEIRO
